label,text
1.0,ความเชื่อเก่าๆ เผาดอยแล้วจะเห็ดกิน เลิก
1.0,(ฝังใจ)
0.0,โกง โกง รัฐบาลคนดี
2.0,เห้อออ พักเหอะลุงป้อม
1.0,ทำเป็นเดือนฝุ่นลดข้อห้าม
1.0,ลุงป้อม นายก ไทยบริหารกระทรวง เศรษฐกิจ
1.0,การละเมืองชัด
1.0,ปกติพกปืนอยุ่
2.0,ราชการไทย ทำ?
1.0,เติมน้ำมัน ต้องการ (เติมน้ำมัน)
1.0,เผาพี่น้อง
1.0,เพจเหยื่อชื่อท่านทนาย
1.0,9ปี ฝังใจ
1.0,ไม่ต้องไทยแลนสไลด์อยู่แล้ว
1.0,เชียงขมุกขมัวเสบหูเสบตา(เรื่องเล่าเช้านี้)
1.0,รถขุดคลองผาจุก ทำฝุ่นทั้งวัน ต.นาอิน อ.พิชัย
1.0,อย่าลืมตู่.. วุ่นวาย เลือก
2.0,คคค...ตูบ
2.0,ไอ้ ตั้ม...แสง
1.0,เผา 
1.0,เติมน้ำมัน(พี่หนุ่ย)
1.0,ฝุ่น
1.0,กำ
1.0,ทหารกลัวติดคุก 555
1.0,ให้ได้ขอให้โดน พักงานไปดู (ฝังใจ)
0.0,เลือกผู้ว่าราชการว่สที่รักจังหวัด
1.0,ก้าวไกลสุดขั้ว
1.0,ก้าวไกลตะกูล
1.0,พรรคพี่พรรคน้อง
1.0,ลุงตู่ย้ายดาวอังคารสิ
1.0,ฝังใจ
1.0,55555
1.0, เอกชน จ้างผลิต กรือเปล่า เอื้อประโยชน์ เอกชนคนในรัฐบาลผลประโยชน์
1.0,กั๊ก สไตล์ตั้ม
1.0,หน้าใหญ่
1.0,
1.0,คับ ต้องโทษตัวเอง ที่จะโทษคนอื่นคับ
1.0, ว่าที่ สส.ครูปรีชา 
1.0,ฝนหลวงทิพ
1.0,ก้าวไกล
1.0,หาเสียงโจมตีพรรค
0.0,เชียร์เสือนายกใจ
1.0,เป็นหนี้เงินซื้อทำบุญแล้วก็บ่นว่าเค้าทวงชีวิตแบบนี้โถ่ๆๆๆตังใช้หนี้เค้าล่ะ...ชีวิตดีขึ้น
1.0,ตรวจ
1.0,ท่านชูวิท + ก้าวร้าว = กำจัดคนชัว... ยกเลิกระบอบโกงกิน
2.0,เละแน่ ทนายเน่าๆๆๆๆๆๆๆๆ
2.0,ไร้สาระสิ้นดีเปลืองน้ำโดยใช่เหตุไร้สาระสิ้นดีเปลืองน้ำโดยใช่เหตุไร้สาระสิ้นดีเปลืองน้ำโดยใช่เหตุไร้สาระสิ้นดีเปลืองน้ำโดยใช่เหตุไร้สาระสิ้นดีเปลืองน้ำโดยใช่เหตุ
1.0,พม่าชอบเผา
1.0,แถลง  ตัง
1.0,นายก เดินไหว
1.0, ขัดแย้ง
0.0,น่ารัก มีโชคลาภ รู้จักแบ่งปัน
2.0,คคคคคค
1.0,(ฝังใจ) ชูวิทย์ ทนาย 
0.0,สงสารแมว อย่าหาทำ
0.0,รักปอน เติมน้ำมัน (ฝังใจ)
1.0,
2.0,สภาพ
1.0,พ.ต.อ.มนัสอัดโดดดรเสี่ยฮุยสั่งเฝ้าฆ่าปิดปากพยานบุคลคลื่นสั่งสารพัดสัตว์หาเรื่อง
0.0,สุดยอดเศรษฐา
1.0,ผัวช่า
2.0,@dinsan วุ่นวายเผด็จการคับ...ประชาธิปไตยบ้า...เลือกสว.เลือกตัวเอง
0.0,ดีมัดถุง
1.0,ย้าย
1.0,ยุค ตามยถากรรม
2.0,ค
1.0,คนตจว.มีปัญหาเรื่องฝุ่นด่ารัฐบาล คนกทม.ด่าผว. ด่ารัฐ
1.0,โด
1.0,ฝุ่นเชียงราย (ฝังใจ)
1.0,รอรัฐบาลแม้ว.. เอาอยู่
1.0,ลายเช็นต์
1.0,รอเสนองบประมาณผลาญ
2.0,ค
2.0,ร้อน(ฝังใจ)
2.0,คนทำลายธรรมชาติ ธรรมชาติลงโทษ
1.0,ไทยหัวใจประชาชนชาวไทย  3 ป
1.0,หัวไอ่เรือง สิ อิอิ
2.0,เชียงรายทน เชียงใหม่ทน งงใจ  action 
1.0,
1.0,ลำบากขนาดนายก
1.0,การเมืองกลางๆ เพาะกลางๆแทงกั๊ก?กินทั้งคู่
1.0,ดูพี่หนุ่ย(ฝังใจ)
1.0,เผา
2.0,เดือดร้อนพวกเรา
1.0,ลุงป้อม ..นายกฯ ไทย บริหารประเทศ กระทรวง ทางเศรษฐกิจ
2.0,เกิมประเทศเรย
2.0,แก้เบิกแดรก ภาษีหวานเจี๊ยบ
2.0,ค่าไฟหอแพง
1.0,เด็กนายก
2.0,เลือกไทยป้อม 
1.0,คอก
1.0, แพง ไฟแพง  รวย 5555
1.0,จ้องซื้อ ต้นทุน
2.0,วุ่นวาย 5555
1.0,5555
1.0,อากาศ(ฝังใจ)
1.0,ทนายสามแสน
1.0,ลุงตู่ ใหน
2.0,ร้อน (ฝังใจ)
1.0,ไกวอย่าฝืนไอ่ป้อม
1.0,รัฐบาลสั่งการหรอ
2.0,ทนายไร้เครดิตร
1.0,พิธา 1
1.0,โดดโลง
1.0,อุตรดิตถ์ (ฝังใจ)
1.0,3 ป.วิสัยทัศน์ ป.3
2.0,หิวแสง
2.0,ตั้ม...มรึง หาแสง
1.0,เลือกลุงพล บ้านกกกอก
1.0,ย้ายไปมา
1.0,ค่าไฟแผ่ว (ฝังใจ)
1.0,ฝนเทียมหรอ
1.0,ผมพันตำรวจจัตวา
1.0,ถ่ายรุปไว่เข้าว่าทำเวลาได
1.0,ธนาคารนิติกร ???
1.0,ตูค ดันตูดตัว 555
1.0,ขี้ วิ
1.0,piggy
1.0,อย่ากินอิ่ม อย่าดื่มน้ำ ไม่งั้นแบบนี้
1.0,SMS ยูทูปแจกรกแชท
1.0,เห้ย
1.0,ทำฝนเทียม
1.0,เงินสร้างตึก!?
1.0,รายการชำแหละตัวตึง 55555
2.0,ววยยย
1.0,ชัชชาติปลูกต้นไม้
0.0,ขาวสวย
1.0,
0.0,ฮา5555555
1.0,โห 400++
1.0,โทกลับบ้านไอ้ตู่(PM2.5)
2.0,รัฐไร้สาระ ไร้อำนาจ ไร้น้ำยา!!!
0.0,เก่งกก..
1.0,ครึ่งปี ปี นักข่าวรู้หรออกพรรษาเดือน
1.0,สมมุดพนักงานทำตามหน้าที่พนักงานึน
1.0,5555
1.0,ราชภีฑ
2.0,ปล้น โกง กู้ต่อไป
1.0,พระโดยพฤตินัย
1.0,ผูดตัดกระแส
1.0,พี่เทอด 
1.0,ยกเลิก พักส้ม
1.0,ไลน์ผม โทดคับ
1.0,บ้านเมืองเรื่องราว
1.0,เศร้าสารประเทศไทย
1.0,ถ่ายแบบนี้สร้างเรื่องเปล่า
0.0,  เอาใจ
0.0,เอ็นดูน้อง200*200
1.0,ทำฝนเทียมล่ะ
1.0,ก้าวไกล เพื่อนโครงสร้าง
1.0,แบงค์ กรุงศรีอยุธยา ป่ะ?
2.0,สมน้ำหน้า นกหวีด
1.0,ค่าไฟ ค่าน้ำมัน
2.0,โอยสภาพ
1.0,ลุงคาย
1.0,ฝาก .... บัญชี  ผูก แอพ
1.0,เลือกไทยพรรค
1.0,คอนเทนหรอ
1.0,เรียนออกแบบ สถาปัตย์
2.0,สำรองทำขนาดโกงหว่า
2.0,อากาศร้อนจับใจ (ฝังใจ)
2.0,ภาระ
2.0,ปลด ไล่
2.0,ทอแล ไอ้
0.0,งัดเลวออกมาเลือกคนดี
1.0,เอกชนรวยสะดือบวม
1.0,ติดตามดูคับ(ฝั่งใจ)
1.0, 8 ปี (ฝังใจ)
1.0,บ้าหีอก บ้ายิงตัวเอง
1.0,ผลประโยชน์ลงตัวจับมือ
1.0,ชื้อไฟฟ้ามือนายก
1.0,คุกด่วน ด่วน 555
1.0,ตัวเอง อย่าลืมแก้บน 55555
1.0,
1.0,(ฝังใจ)
1.0,ขอให้การเมืองไทยการเปลี่ยนแปลงสักที สาธุ (ฝังใจ)
1.0,รู้ทนายทำ
1.0,งงบ
1.0,พี่อสูร พี่เด่น สวัสดีพี่
1.0,@ เต้นัด ปราจีนบุรี
1.0,555555อาเต้น
0.0,เก่งน้อง
2.0,ไอ้เพ้อเจ้อ
2.0,คคคคค
2.0,ค
2.0,ไม่ต้องคนอื่นตัวเองนำเสนอนโยบายตัวเอง
1.0,ผมเพื้อทุยทำได้ล่ะ
1.0,คนไทยรวยรายได้เดือนล้านมั่ง555
1.0,สิงห์รถบรรทุกขับเลนขวาทางหลวง(ฝังใจ)
1.0,(พีเอ็ม) ตัวอักษรไทย
1.0,ตั้มรับงาน
1.0,คนเชียงใหม่..ฝนเทียม
1.0,ว
1.0,เมีย!?ออกมาบ้านซิ!
1.0,ถ่ายคลิปอีก....ดาบ ชอบฟัน
2.0,ค..ไอ้ป้อม
2.0,ค
1.0,ทำฝนเทียม
0.0,อัจฉริยะไทย
1.0,ป้อม4คนหาม3คนแห่
